ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
34559,Kurt Anthony Felix,M,28,182,76,Grenada,GRN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
34721,Peroslav Ferkovi,M,21,NA,NA,Yugoslavia,YUG,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
34752,Fernando de Matos Fernandes,M,32,NA,NA,Portugal,POR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
34805,Douglas Fernndez,M,24,195,92,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
35047,Scott William Ferrier,M,22,191,85,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
35047,Scott William Ferrier,M,26,191,85,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
35250,Hernn Figueroa Bueg,M,20,183,82,Chile,CHI,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
35250,Hernn Figueroa Bueg,M,24,183,82,Chile,CHI,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
35911,Jorge Alberto Flores Maradiaga,M,20,172,NA,Honduras,HON,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
35916,Luis Alberto Flores Asturias,M,24,182,75,Guatemala,GUA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
36234,Howard Ford,M,22,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
36530,Lionel Joseph Fournier,M,31,NA,NA,Canada,CAN,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
36899,Hugues Frayer,M,29,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
36955,Gunnar Johannes Fredriksen,M,21,181,70,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
37036,Rico Freimuth,M,24,196,95,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
37036,Rico Freimuth,M,28,196,95,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
37037,Uwe Freimuth,M,27,191,92,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
37171,Harry Gaylord Frieda,M,22,181,82,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
37278,"Stephen Thomas ""Steve"" Fritz",M,28,191,86,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
37771,Peter John Gabbett,M,30,183,83,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
37908,Beat Ghwiler,M,23,186,89,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
37908,Beat Ghwiler,M,27,186,89,Switzerland,SUI,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
37939,"William Douglas ""Bill"" Gairdner",M,23,180,82,Canada,CAN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,NA
38357,Ramil Ganiyev,M,23,188,86,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
38357,Ramil Ganiyev,M,27,188,86,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
38715,Yordanis Garca Barrisonte,M,19,195,84,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
38715,Yordanis Garca Barrisonte,M,23,195,84,Cuba,CUB,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
38715,Yordanis Garca Barrisonte,M,27,195,84,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
38970,uro Gapar,M,24,NA,NA,Yugoslavia,YUG,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
39154,Radu Gavrila,M,20,187,86,Romania,ROU,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
39438,Gilles Gmise-Fareau,M,22,186,83,France,FRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
39688,Oskar Gerber,M,NA,NA,NA,Switzerland,SUI,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
39826,Ernst Gerspach,M,22,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
39826,Ernst Gerspach,M,27,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
39836,Witold Gerutto (Gierutto),M,35,194,90,Poland,POL,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
40007,Rgis Ghesquire,M,23,190,87,Belgium,BEL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
40007,Rgis Ghesquire,M,27,190,87,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
41005,Harry George Goelitz,M,26,183,80,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
41286,David Gmez Martnez,M,23,185,90,Spain,ESP,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
41286,David Gmez Martnez,M,27,185,90,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
41414,Gong Guohua,M,24,185,84,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
42581,Aleksandr Vasilyevich Grebenyuk,M,25,188,94,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
43087,Klaus Grogorenz,M,23,180,75,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
43312,Steffen Grummt,M,20,191,80,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA
43661,Christian Gugler,M,28,186,82,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
43665,Armin Guhl,M,28,NA,NA,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,NA
44364,Karl Johan Axel-Erik Gyllenstolpe,M,26,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
44563,Karl Viktor Engelbrekt Hackberg,M,20,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
44612,Peter Robert Hadfield,M,25,188,87,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA
44612,Peter Robert Hadfield,M,29,188,87,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
44707,Gunnar K. Hagen,M,23,180,76,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
44805,Ion Haidu,M,NA,NA,NA,Romania,ROU,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
45149,Mikko Johannes Halvari,M,25,183,93,Finland,FIN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
45185,Eduard Hmlinen,M,23,194,91.5,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
45185,Eduard Hmlinen,M,27,194,91.5,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
45185,Eduard Hmlinen,M,31,194,91.5,Finland,FIN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
45270,Brutus Kerr Hamilton,M,19,183,80,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,Silver
45967,"James Edward ""Trey"" Hardee, III",M,24,196,96,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
45967,"James Edward ""Trey"" Hardee, III",M,28,196,96,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,Silver
46252,"Henry Beltsazer ""Harry"" Hart",M,26,NA,NA,South Africa,RSA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
46409,Eduard Haek,M,26,NA,NA,Czechoslovakia,TCH,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
46702,Erkki Johannes Hautamki,M,21,183,81,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
47103,Lennart Per-Olav Hedmark,M,24,195,90,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
47103,Lennart Per-Olav Hedmark,M,28,195,90,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
47103,Lennart Per-Olav Hedmark,M,32,195,90,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
47221,Aki Ilari Heikkinen,M,20,188,79,Finland,FIN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
47299,Ignace Heinrich,M,22,195,93,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,Silver
47299,Ignace Heinrich,M,26,195,93,France,FRA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
47379,Adam Sebastian Helcelet,M,24,191,92,Czech Republic,CZE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
47846,Freddy Herbrand,M,28,190,88,Belgium,BEL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
47927,Paul Irvin Herman,M,23,188,79,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,NA
48115,Laurent Hernu,M,24,191,85,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
48115,Laurent Hernu,M,27,191,85,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
48207,Walter Andr Grard Herssens,M,26,NA,NA,Belgium,BEL,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,NA
48215,Gert Herunter,M,26,190,85,Austria,AUT,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
48701,Jrgen Hingsen,M,26,200,102,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,Silver
48701,Jrgen Hingsen,M,30,200,102,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
48740,"Josef ""Sepp"" Hipp",M,25,NA,NA,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
48940,Ho Henh Phc,M,28,178,75,South Vietnam,VNM,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
49034,"Russell Arden ""Russ"" Hodge",M,25,190,102,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,NA
49328,Willi Holdorf,M,24,182,90,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,Gold
49428,Bjrgvin Hlm,M,25,182,78,Iceland,ISL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
49477,"Gustaf Richard Mikael ""Gsta"" Holmr",M,20,185,84,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,Bronze
49477,"Gustaf Richard Mikael ""Gsta"" Holmr",M,28,185,84,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
49534,Godtfred Holmvang,M,30,NA,NA,Norway,NOR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
50272,Victor Emmanuel Livingstone Houston,M,22,188,77,Barbados,BAR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
50417,Trond Hiby,M,27,196,96,Norway,NOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
50433,Roman Hraba,M,26,187,86,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
50704,Erwin Huber,M,21,180,80,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
50704,Erwin Huber,M,29,180,80,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,NA
50719,Philipp Huber,M,22,184,83,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
50719,Philipp Huber,M,26,184,83,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
50834,"Christopher Allen ""Chris"" Huffins",M,26,190,82,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
50834,"Christopher Allen ""Chris"" Huffins",M,30,190,82,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,Bronze
51322,"Anton ""Antti"" Huusari",M,25,NA,NA,Finland,FIN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
52243,Virgil Ioan,M,NA,NA,NA,Romania,ROU,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
52353,Hector E. Brgido Iriarte,M,31,181,75,Venezuela,VEN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
52782,Boris Ivanov,M,24,185,85,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
53235,Nils Anton Skotte Jacobsson,M,24,170,63,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
53575,Tadeusz Janczenko,M,26,182,81,Poland,POL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
53827,Helge Alexander Jansson,M,19,188,88,Sweden,SWE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
53827,Helge Alexander Jansson,M,23,188,88,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
53854,Kip B. Janvrin,M,35,183,84,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
53958,Akilles Eero Johannes Jrvinen,M,22,187,86,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,Silver
53958,Akilles Eero Johannes Jrvinen,M,26,187,86,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,Silver
53958,Akilles Eero Johannes Jrvinen,M,30,187,86,Finland,FIN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,NA
54197,Gvido Jekals,M,19,NA,NA,Latvia,LAT,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
54297,William Bruce (-Caitlyn Marie) Jenner,M,22,188,88,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
54297,William Bruce (-Caitlyn Marie) Jenner,M,26,188,88,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,Gold
55023,Ren Joannes-Powell,M,24,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
55023,Ren Joannes-Powell,M,32,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
55243,Paavo (Paul-) Johansson (-Jaale),M,24,170,70,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
55355,"David Alan ""Dave"" Johnson",M,25,190,91,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
55355,"David Alan ""Dave"" Johnson",M,29,190,91,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,Bronze
55444,Rafer Lewis Johnson,M,21,190,91,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,Silver
55444,Rafer Lewis Johnson,M,25,190,91,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,Gold
55557,Esa Antero Jokinen,M,22,192,87.5,Finland,FIN,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA
56268,Eduardo Julve Ciriaco,M,24,NA,NA,Peru,PER,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
56664,Markus Jaakko Kahma,M,27,187,89,Finland,FIN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
56903,Branko Kallay,M,19,177,80,Yugoslavia,YUG,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
57066,"Evert ""Eef"" Kamerbeek",M,26,189,91,Netherlands,NED,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
57066,"Evert ""Eef"" Kamerbeek",M,30,189,91,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,NA
57597,Jnis Karlivns,M,22,195,91,Latvia,LAT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
57597,Jnis Karlivns,M,26,195,91,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
57714,Dmitry Vasilyevich Karpov,M,23,198,98,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,Bronze
57714,Dmitry Vasilyevich Karpov,M,27,198,98,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
57714,Dmitry Vasilyevich Karpov,M,31,198,98,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
57812,Alper Kasapolu,M,26,186,83,Turkey,TUR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
57812,Alper Kasapolu,M,30,186,83,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
57829,Indrek Kaseorg,M,28,194,86,Estonia,EST,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
57829,Indrek Kaseorg,M,32,194,86,Estonia,EST,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
57864,Oleksiy Serhiyovych Kasianov,M,22,191,88,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
57864,Oleksiy Serhiyovych Kasianov,M,26,191,88,Ukraine,UKR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
57864,Oleksiy Serhiyovych Kasianov,M,30,191,88,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
58042,Ryszard Katus,M,25,184,81,Poland,POL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,Bronze
58042,Ryszard Katus,M,29,184,81,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
58300,Kai Kazmirek,M,25,190,88,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
58533,Gernot Kellermayr,M,26,185,82,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
58909,Petri Juhani Keskitalo,M,21,187,86,Finland,FIN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
58909,Petri Juhani Keskitalo,M,25,187,86,Finland,FIN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
60447,Gary William Kinder,M,25,186,86,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
60466,Barry John King,M,27,185,90,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
60614,Koech Kiprop,M,NA,180,87,Kenya,KEN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,NA
60774,Joachim Kirst,M,21,190,93,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
60774,Joachim Kirst,M,25,190,93,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
60875,Enrique Alberto Kistenmacher,M,25,180,75,Argentina,ARG,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
61125,Josef Klein,M,19,NA,NA,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,NA
61388,Aleksander Klumberg (-Kolmpere),M,21,174,74,Estonia,EST,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
61388,Aleksander Klumberg (-Kolmpere),M,25,174,74,Estonia,EST,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,Bronze
61526,Jan Felix Knobel,M,23,192,91,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
62250,Mirko Kolnik,M,24,180,80,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
62284,Vitaliy Oleksiyovych Kolpakov,M,24,194,87,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
62799,Prodromos Korkizoglou,M,25,189,78,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
62799,Prodromos Korkizoglou,M,29,189,78,Greece,GRE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
63041,Fotios Kosmas,M,25,181,74,Greece,GRE,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
63570,Pyotr Kozhevnikov,M,NA,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
63807,Guido Kratschmer,M,23,186,94,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,Silver
63807,Guido Kratschmer,M,31,186,94,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
63875,Andrey Sergeyevich Kravchenko,M,22,191,83,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,Silver
63969,Ren Kremer,M,23,NA,NA,Luxembourg,LUX,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
64317,"Alexander Eaton ""Alex"" Kruger",M,24,193,90,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
64317,"Alexander Eaton ""Alex"" Kruger",M,32,193,90,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
64488,Ku Chin-Shui,M,24,180,73,Chinese Taipei,TPE,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
64679,Erik Gustaf Kugelberg,M,21,187,84,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
64867,Valter Klvet,M,24,190,91,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
65014,Hansruedi Kunz,M,23,182,86,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
65198,Zsolt Istvn Krtsi,M,25,188,88,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
65198,Zsolt Istvn Krtsi,M,29,188,88,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
65276,Yuriy Kostiantynovych Kutenko,M,24,187,90,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,NA
65276,Yuriy Kostiantynovych Kutenko,M,28,187,90,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
65295,Yury Mikhaylovich Kutsenko,M,28,190,93,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,Silver
65333,Dambar Singh Kuwar,M,NA,168,57,Nepal,NEP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
65369,Wacaw Kumicki,M,27,182,81,Poland,POL,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
65401,Sergey Ilyich Kuznetsov,M,34,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
65402,Vasily Dmitriyevich Kuznetsov,M,24,185,83,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,Bronze
65402,Vasily Dmitriyevich Kuznetsov,M,28,185,83,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,Bronze
65402,Vasily Dmitriyevich Kuznetsov,M,32,185,83,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,NA
65791,Wilhelm Ladewig,M,21,184,75,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
65950,Johannes Kristian Lahti,M,24,181,79.5,Finland,FIN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
65950,Johannes Kristian Lahti,M,28,181,79.5,Finland,FIN,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA
65957,Hugo Jalmari Lahtinen,M,28,182,78,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
66005,Juris Laipenieks,M,20,184,80,Chile,CHI,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
66349,"Eelis Eenok ""Eeles"" Landstrm",M,20,185,81,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
66487,Svend Langkjr,M,25,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
66533,Jnis Lanka,M,28,186,86,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
66975,Lars Torbjrn Lassenius,M,25,191,83,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,NA
67076,"Karl-Martin ""Martin"" Lauer",M,19,186,76,Germany,GER,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,NA
67092,Fedir Laukhin,M,26,184,75,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
67552,Yves Le Roy,M,21,191,87,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
